Name,elo_overall,match_number,elo_hard,match_number_hard,elo_clay,match_number_clay,elo_grass,match_number_grass,previous_match
Hicham Khaddari,1419.2745046395644,124,1265.0539771667331,8,1467.916745668099,109,1428.311458269479,2,2016-Morocco F2-Clement Geens-Hicham Khaddari
Filip Tomanic,1419.2605580712075,3,1412.819551532414,1,1470.2981802811414,1,1484.0,0,2017-Italy F31-Miomir Kecmanovic-Filip Tomanic
Tas Suwanasang,1419.2485947248797,2,1422.5058731486047,2,1400.0,0,1400.0,0,2010-ITF/LTAT Junior Championships-Suk Young Jeong-Tas Suwanasang
Nicolas Rosenzweig,1419.2053058872716,223,1501.5999201357859,100,1400.3705365453889,88,1235.9581227317294,25,2019-M15 Sao Bras Alportel-Robert Quentin-Nicolas Rosenzweig
Celestin Nkoueleue,1419.0926874593624,5,1458.0,0,1407.0981189414736,1,1458.0,0,2011-Mediterranee Avenir-Tom Hill-Celestin Nkoueleue
Edgar Hernandez Perez,1419.0752138259443,11,1406.3959322857843,1,1452.0,0,1452.0,0,2010-Cuba F1-Roman Recarte-Edgar Hernandez Perez
Sameer Kumar,1419.072286246442,40,1480.4524180255687,31,1282.172681342024,9,1400.0,0,2017-Finland F1-Alex Hedman-Sameer Kumar
Matteo Mauri,1419.031699293903,11,1437.0,0,1410.4285149428956,1,1437.0,0,2010-Italy F15-Alejandro Gonzalez-Matteo Mauri
Timur Kiuamov,1419.0283446016479,167,1480.5939388682052,84,1357.2298817847995,83,1400.0,0,2022-M15 Kazan-Yan Sabanin-Timur Kiuamov
Marko Sabolcki,1419.0,9,1419.0,0,1419.0,0,1419.0,0,
John Hoyes,1419.0,7,1419.0,0,1419.0,0,1419.0,0,
Andrei Gratian Onciu,1419.0,7,1419.0,0,1419.0,0,1419.0,0,
Florin Nedelcu,1419.0,5,1419.0,0,1419.0,0,1419.0,0,
Leo Rosenberg,1418.9855664095478,13,1500.3525607382383,6,1351.4604163108697,5,1463.0,0,2012-USA F25-Jason Jung-Leo Rosenberg
Yann Wojcik,1418.9741382295606,91,1373.2109817082592,42,1464.9276845657655,44,1384.67162871184,5,2022-M15 Wroclaw-Maks Kasnikowski-Yann Wojcik
Kirill Nasonov,1418.9543909105078,12,1417.836568664324,2,1453.003155749598,8,1469.0,0,2013-Russia F11-Alexander Rumyantsev-Kirill Nasonov
Mark Van Elden,1418.8009646658993,1,1426.747396517373,1,1400.0,0,1400.0,0,2010-Tulsa CH-Kevin Kim-Mark Van Elden
Gaston Paz,1418.7702324515922,52,1386.104131391319,3,1439.631441801752,49,1400.0,0,2014-Argentina F18-Matias Rodolfo Buchhass-Gaston Paz
Gunawan Trismuwantara,1418.7297948201747,2,1430.9535056167952,2,1400.0,0,1400.0,0,2021-Davis Cup WG2 R1: BAR vs INA-Darian King-Gunawan Trismuwantara
Gonzalo Morell Raschiatore,1418.7227863932362,5,1400.0,0,1428.8705065783704,5,1400.0,0,2015-Trofeo Juan Carlos Ferrero-Corrado Summaria-Gonzalo Morell Raschiatore
Din Karahodza,1418.6636952170704,2,1400.0,0,1424.0436446125684,2,1400.0,0,2021-M15 Sarajevo-Luka Petrovic-Din Karahodza
Stephan Gerritsen,1418.6403567041336,71,1435.355422572116,25,1429.7673618458136,45,1367.3522032792337,1,2019-M15 Cancun 2-Facundo Mena-Stephan Gerritsen
Ales Svigelj,1418.6382630395979,3,1400.0,0,1409.1004186498924,3,1400.0,0,2010-USA F30-Jordan Cox-Ales Svigelj
Gerald Moretti,1418.598588512422,2,1424.754702698107,2,1400.0,0,1400.0,0,2016-Belgium F5-Patrik Rosenholm-Gerald Moretti
Ettore Zito,1418.5953320760088,9,1476.0,0,1410.56272613134,8,1476.0,0,2017-Caltanissetta CH-Franko Skugor-Ettore Zito
Kokou Missodey,1418.5888015035273,10,1419.8074055239322,8,1461.0,0,1461.0,0,2015-Nigeria F1-Moses Michael-Kokou Missodey
Alexander Brown,1418.5620337549624,54,1416.0585706719219,54,1400.0,0,1400.0,0,2022-M25 East Lansing MI-Roy Smith-Alexander Brown
Tudor Diaconu,1418.5356601050566,3,1400.0,0,1422.9278430499412,3,1400.0,0,2018-Italy F4-Attila Balazs-Tudor Diaconu
George Houghton,1418.515540662509,17,1428.9614168706498,17,1400.0,0,1400.0,0,2021-M15 Parnu-Patrik Niklas Salminen-George Houghton
Zalan Klempa,1418.4279941820744,11,1485.0,0,1412.329136805918,5,1485.0,0,2014-Hungary F1-Peter Nagy-Zalan Klempa
Cedric Willems,1418.403938630714,3,1400.0,0,1440.0067852122688,3,1400.0,0,2016-Scheveningen CH-George Von Massow-Cedric Willems
Kevin Kung,1418.3870672648918,5,1418.6976874067293,5,1400.0,0,1400.0,0,2013-Kuala Lumpur-Greg Jones-Kevin Kung
Fran Zvonimir Zgombic,1418.3719752326974,119,1431.6411759161185,85,1385.172964769172,21,1317.729380964432,13,2018-Belarus F3-Sergey Betov-Fran Zvonimir Zgombic
Enzo Sommer,1418.3480227745038,15,1376.622436025009,3,1279.1642512333513,3,1520.3378752536319,9,2017-Egypt F19-Anis Ghorbel-Enzo Sommer
Clement Homs,1418.337935885563,7,1477.6762392252133,2,1347.2131051058327,5,1400.0,0,2012-Great Britain F16-Richard Bloomfield-Clement Homs
Ranjeet Virali Murugesan,1418.3207750841275,443,1401.2132630860372,236,1450.4353078481934,118,1569.0,0,2021-M15 Indore-Dalwinder Singh-Ranjeet Virali Murugesan
Alejandro Gutierrez De La Maza,1418.2999948769736,3,1480.0,0,1410.2676997821443,2,1480.0,0,2012-Spain F26-Roberto Carballes Baena-Alejandro Gutierrez De La Maza
Alejandro Trevino,1418.2382263559332,3,1417.7428508608675,2,1477.0,0,1477.0,0,2016-Mexico F4-Fares Ghasya-Alejandro Trevino
Abraham Souza,1418.1416415962155,7,1448.5990785834686,5,1356.7408780558023,2,1400.0,0,2011-USA F20-Roy Kalmanovich-Abraham Souza
Fakhraddin Shirinov,1418.12898513365,3,1414.0169878283475,2,1490.0,0,1490.0,0,2010-Azerbaijan F2-Petru Alexandru Luncanu-Fakhraddin Shirinov
Dong Hak Sin,1418.0842576381342,17,1404.9795497507803,14,1432.2202789537678,3,1400.0,0,2018-Korea F6-Dong Hak Sin-Geun Jun Kim
Simon Ede,1418.0502785286362,96,1420.2771621442869,41,1442.601614955141,49,1428.6456040098253,4,2015-Sydney-Stefano Travaglia-Simon Ede
Jan Bergmann,1418.0483348639552,14,1508.0,0,1439.438239765395,8,1444.44573778806,1,2010-Germany F16-Matthias Wunner-Jan Bergmann
Singekrawee Wattanakul,1418.0390405165722,43,1444.941840160954,43,1400.0,0,1400.0,0,2015-Thailand F2-Sidharth Rawat-Singekrawee Wattanakul
Nikos Spyrou,1418.0,4,1418.0,0,1418.0,0,1418.0,0,
Soren Goritzka,1418.0,8,1418.0,0,1418.0,0,1418.0,0,
Jiri Krkoska,1418.0,57,1418.0,0,1418.0,0,1418.0,0,
Tristan Meraut,1417.961114310624,41,1422.170775526208,9,1432.1011114926264,32,1400.0,0,2020-M15 Antalya 4-Carlos Alcaraz-Tristan Meraut
Giacomo Revelli,1417.924128606255,9,1376.3215304620342,2,1476.1257709608935,6,1341.99705469655,1,2022-M25 Uriage-Pol Martin Tiffon-Giacomo Revelli
Dominik Stary,1417.9159417423275,12,1404.1036542672412,3,1422.4572424746875,9,1400.0,0,2016-Slovak Republic F4-Patrik Nema-Dominik Stary
Pavel Katliarov,1417.8855802084572,67,1456.866430615184,5,1395.1458395413629,15,1409.0,0,2010-Belarus F3-Denis Matsukevitch-Pavel Katliarov
Guus Koevermans,1417.8715943914162,2,1423.1092915160443,2,1400.0,0,1400.0,0,2016-USA F28-Guus Koevermans-Pedro Iamachkine
Holger Zuehlsdorff Pavlovic,1417.8643502249201,10,1389.9226602018264,1,1414.6692669292652,1,1426.0,0,2013-Germany F19-Alexandar Lazov-Holger Zuehlsdorff Pavlovic
Antonio Pruner Neto,1417.827447609494,2,1400.0,0,1423.885075355821,2,1400.0,0,2017-Brazil F3-Daniel Dutra Da Silva-Antonio Pruner Neto
Naithaolin Calvin Golmei,1417.8034871283317,2,1422.1925707268501,2,1400.0,0,1400.0,0,2018-India F3-Carlos Boluda Purkiss-Naithaolin Calvin Golmei
Christian Kloimullner,1417.7776138170689,7,1473.0,0,1423.789897840326,5,1473.0,0,2012-Austria F8-Tristan Samuel Weissborn-Christian Kloimullner
Gilad Ben Zvi,1417.7486677948052,127,1422.8336607326996,89,1245.8758730281354,7,1424.0,0,2014-Israel F8-Tal Goldengoren-Gilad Ben Zvi
Guido Ivan Justo,1417.7207004576758,99,1448.8261065356278,17,1426.841610569575,82,1400.0,0,2022-Buenos Aires CH-Fermin Tenti-Guido Ivan Justo
Martin Breysach,1417.5807797436137,90,1442.657601304696,60,1405.592560054826,19,1469.0876326064717,11,2022-M25 Mungia-James Frawley-Martin Breysach
Tuncay Duran,1417.5414378727899,4,1400.0,0,1432.0967832203642,4,1400.0,0,2022-M15 Sofia-Tomas Lipovsek Puches-Tuncay Duran
Abd Hazli Bin Zainuddin,1417.5219233653831,5,1404.3728699374537,3,1471.0,0,1471.0,0,2013-Kuala Lumpur-Mischa Zverev-Abd Hazli Bin Zainuddin
Mikk Irdoja,1417.5103366881413,8,1413.0,0,1415.4588741315495,3,1413.0,0,2010-Estonia F2-Aldin Setkic-Mikk Irdoja
Jeremy Hunter Nicholas,1417.4097276527166,22,1445.6859637741327,20,1342.2323315939263,2,1400.0,0,2015-USA F28-Hendrik Jebens-Jeremy Hunter Nicholas
Claudio Romano,1417.3459095317996,13,1431.0,0,1391.528379711716,1,1431.0,0,2011-USA F12-Lester Cook-Claudio Romano
Masi Sarpola,1417.3286906449353,8,1440.2338993568767,6,1333.1966288991184,1,1354.3401156853945,1,2019-M15 Parnu-Oleksii Krutykh-Masi Sarpola
Emir Aliti,1417.3023220519103,4,1466.0,0,1408.5000524081238,2,1466.0,0,2011-Croatia F8-Aldin Setkic-Emir Aliti
Quang Huy Ngo,1417.2889096197234,2,1406.1017996221194,1,1481.0,0,1481.0,0,2014-Davis Cup G2 R1: VIE vs PAK-Aqeel Khan-Quang Huy Ngo
Patrick Kaukovalta,1417.2490059990098,32,1416.2789610264188,10,1423.581215167076,20,1390.9813675592761,2,2018-Finland F3-Karl Friberg-Patrick Kaukovalta
Julian Bradley,1417.238476613385,68,1414.5859726590843,49,1358.532330061853,15,1225.2821015113564,4,2020-M15 Cancun 7-Shintaro Mochizuki-Julian Bradley
Stefan Peter Hampe,1417.1219493966084,2,1400.0,0,1426.954215859661,2,1400.0,0,2014-22nd International Junior Tournament of Offenbach-Petros Chrysochos-Stefan Peter Hampe
Adria Mas Mascolo,1417.1011586337436,152,1293.6513382414594,6,1466.406078003716,146,1400.0,0,2018-Spain F13-Sergio Barranco-Adria Mas Mascolo
Marcus Mcdaniel,1417.0753469217138,9,1521.4576979086385,6,1250.5920368161535,3,1400.0,0,2019-M15 Orlando FL-Drew Baird-Marcus Mcdaniel
Thibault Venturino,1417.0532359970532,73,1491.0136937259035,45,1360.2275439445532,20,1339.7423317416526,3,2017-France F14-Hugo Pontico-Thibault Venturino
Robin Catry,1417.0367024864613,4,1424.0515705283049,4,1400.0,0,1400.0,0,2022-M25+H Ajaccio-Terence Atmane-Robin Catry
Noam Yitzhaki,1417.0,20,1417.0,0,1417.0,0,1417.0,0,
David Bidmeade,1417.0,7,1417.0,0,1417.0,0,1417.0,0,
Sami Beceren,1417.0,5,1417.0,0,1417.0,0,1417.0,0,
Nicolas Eli,1416.9371957974047,3,1400.0,0,1408.2865255070947,3,1400.0,0,2022-Buenos Aires CH-Guido Andreozzi-Nicolas Eli
Nikola Zekic,1416.9227252276003,3,1400.0,0,1425.96184276661,3,1400.0,0,2020-J1 Pancevo-Petar Teodorovic-Nikola Zekic
Haadin Bava,1416.9016800068914,109,1413.8775652661911,89,1562.8510958579711,16,1423.0037061362207,4,2019-M15 Doha 6-Alexis Gautier-Haadin Bava
Alon Faiman,1416.8980856203432,3,1412.763088688583,1,1463.0,0,1463.0,0,2011-Israel F4-Daniel Mcgrath-Alon Faiman
Martin Bugaj,1416.8222880867543,5,1400.0,0,1414.0721296733125,5,1400.0,0,2018-Serbia F3-Moez Chargui-Martin Bugaj
Kareem Al Allaf,1416.8070607606467,3,1400.0,0,1425.2493506950548,3,1400.0,0,2015-Mediterranee Avenir- Casablanca-Andrea Pellegrino-Kareem Al Allaf
Joao Vitor Prado Festa,1416.8042596246537,2,1400.0,0,1424.4475042499828,2,1400.0,0,2016-Campinas CH-Bruno Santanna-Joao Vitor Prado Festa
Santiago Besada,1416.7880686262022,41,1400.0,0,1455.4037662340115,41,1400.0,0,2020-M25 Hurlingham-Francisco Cerundolo-Santiago Besada
Xin Chen,1416.7823718685872,2,1423.7667520809807,2,1400.0,0,1400.0,0,2013-Chang LTAT ITF Junior Grade 1-Jurence Zosimo Mendoza-Xin Chen
Paul Henri Teyssedre,1416.7804389061591,3,1400.0,0,1416.5366205338792,3,1400.0,0,2010-Open International Juniors de Beaulieu sur Mer-Yanais Laurent-Paul Henri Teyssedre
Lucas Victolo Pereira,1416.7491959112888,7,1403.9225191011244,1,1458.0,0,1458.0,0,2010-USA F23-Alessandro Damiano Ventre-Lucas Victolo Pereira
George Morgan,1416.707318462728,158,1469.5956633912267,109,1373.6871473858714,17,1327.4119113062225,27,2014-Great Britain F18-Laurynas Grigelis-George Morgan
Maciej Smola,1416.6707982483738,248,1454.0302875965476,118,1401.476265160908,123,1298.4437942104037,7,2019-M15 Doha 6-Harry Wendelken-Maciej Smola
Anthony Jackie Tang,1416.502056064222,43,1420.397760392198,43,1400.0,0,1400.0,0,2019-M25 Hong Kong 1-Wishaya Trongcharoenchaikul-Anthony Jackie Tang
Benjamin Schweizer,1416.4893287700806,3,1400.0,0,1425.795683502899,3,1400.0,0,"2014-50th Astrid Bowl Charleroi, Belgian International Junior Championships-Nicolas Alvarez-Benjamin Schweizer"
Valentino Pest,1416.4347550516363,4,1476.0,0,1401.6825723398492,2,1476.0,0,2013-Slovenia F1-Roberto Marcora-Valentino Pest
Pavel Filin,1416.3349587126227,103,1459.2400224524938,37,1444.357251863904,59,1352.5023311880059,2,2018-France F1-Jules Marie-Pavel Filin
Jakub Oravec,1416.3125966287303,26,1439.9231994456243,12,1391.3794542401688,13,1341.99705469655,1,2014-Turkey F5-Bastian Trinker-Jakub Oravec
Gerard Planelles Ripoll,1416.282212371356,12,1402.7357170479977,3,1390.7105697257243,9,1400.0,0,2022-M25 Getxo-Carlos Lopez Montagud-Gerard Planelles Ripoll
Zhiyu Chen,1416.2627054403497,6,1412.0608374950048,6,1400.0,0,1400.0,0,2018-China Junior 14-Stefan Storch-Zhiyu Chen
Chung Su Chen,1416.2538749742353,10,1357.1847103624714,5,1490.9988188400926,2,1446.0,0,2011-Chinese Taipei F3-Sebastian Rieschick-Chung Su Chen
Victor Kozin,1416.2234197376786,75,1415.5175677255731,13,1436.7708356354722,17,1435.095019603044,2,2013-Russia F9-Victor Baluda-Victor Kozin
Johan Jonhagen,1416.1930254397816,2,1422.3594039985226,1,1408.178454501718,1,1400.0,0,2017-Finland F1-Daniel Appelgren-Johan Jonhagen
Souma Kuribayashi,1416.1848029361101,13,1428.02847904941,8,1337.4864689921794,2,1452.8312162647258,3,2015-Japan F4-Yong Kyu Lim-Souma Kuribayashi
Yuanfeng Li,1416.0505042240113,126,1426.917059992658,86,1434.1994272126492,40,1400.0,0,2020-M25 Murcia-Marco Bortolotti-Yuanfeng Li
Alexander Gigitashvili,1416.0,5,1416.0,0,1416.0,0,1416.0,0,
Steven Kane,1416.0,5,1416.0,0,1416.0,0,1416.0,0,
Jean Michel Durango,1416.0,5,1416.0,0,1416.0,0,1416.0,0,
Ignacio Carou,1415.9380403022328,155,1345.126573620017,31,1450.2860426129773,124,1400.0,0,2022-M15 Cancun-Seita Watanabe-Ignacio Carou
Timur Kiyamov,1415.9346232728049,6,1441.9821428847906,2,1395.1883099088368,4,1400.0,0,2022-M15 Cairo-Valerio Aboian-Timur Kiyamov
Eric Fomba,1415.8618895479563,48,1413.360678516015,32,1432.5135569940817,16,1400.0,0,2017-France F20-Niels Lootsma-Eric Fomba
Robert Coman,1415.860750972187,175,1466.119594502299,17,1417.6249029505275,110,1457.0,0,2016-Romania F6-Andre Gaspar Murta-Robert Coman
Dusty H Boyer,1415.812177161218,152,1416.7634053215038,121,1493.8831538864615,27,1361.589907297561,4,2022-M15 Punta Cana-David Pichler-Dusty H Boyer
Vasileios Iliopoulos,1415.796914796126,1,1422.2854949561088,1,1400.0,0,1400.0,0,2016-Greece F6-Patrik Rosenholm-Vasileios Iliopoulos
Lucas Luini,1415.7521054548658,2,1400.0,0,1427.3544943255229,2,1400.0,0,2019-M15 Buenos Aires 3-Juan Ignacio Galarza-Lucas Luini
Daniel Mccall,1415.731813171492,12,1403.063848459342,11,1363.015148351695,1,1400.0,0,2010-XXIV Yucatan World Cup 2010-Dominic Thiem-Daniel Mccall
Stefan Adrian Andreescu,1415.6995661209014,1,1400.0,0,1424.1621394366202,1,1400.0,0,2022-M15 Bucharest-Cezar Cretu-Stefan Adrian Andreescu
Ben Draper,1415.6822560493122,6,1393.9053868430385,2,1400.0,0,1398.5684422712886,4,2016-Wimbledon Boys-Evan Furness-Ben Draper
Matias Omar Tello,1415.6749490457503,19,1442.0,0,1428.9768884191124,12,1442.0,0,2014-Argentina F5-Nicolas Kicker-Matias Omar Tello
Christian Oliveira,1415.539405653713,39,1411.4099825536925,4,1453.1363825666886,35,1400.0,0,2022-M15 Cancun-Adam Walton-Christian Oliveira
Cameron Klinger,1415.5214800133847,3,1408.9014654016562,3,1400.0,0,1400.0,0,2015-USA F10-Gianni Mina-Cameron Klinger
Robert Mckenzie,1415.519108751066,13,1426.966325816981,13,1400.0,0,1400.0,0,2011-Australia F13-Leon Frost-Robert Mckenzie
Juan Pablo Murra,1415.5116451168137,16,1454.2972314664758,15,1348.971393862731,1,1400.0,0,2012-Mexico F1-Adam El Mihdawy-Juan Pablo Murra
Victor Ouvrard,1415.3996548564126,49,1453.3090445731195,38,1304.9606830455064,11,1400.0,0,2018-Orleans CH-Goncalo Oliveira-Victor Ouvrard
Maximillian Littlejohn,1415.3588862181066,1,1421.1033791584186,1,1400.0,0,1400.0,0,2011-USA F14-Dimitar Kutrovsky-Maximillian Littlejohn
Hao Lu,1415.3537237413282,9,1406.010452313004,1,1450.0,0,1450.0,0,2011-China F6-Yao Lun Chang-Hao Lu
Sunday Emmanuel,1415.328376370026,31,1394.1251488229123,3,1461.0,0,1461.0,0,2011-Nigeria F3-Candy Idoko-Sunday Emmanuel
Francesco Borgo,1415.326522144709,164,1400.7302064198395,32,1457.3175507262386,126,1526.7281981671842,5,2016-Italy F2-Jonata Vitari-Francesco Borgo
Xin Yuan Yu,1415.3218107305636,59,1382.4561802970086,16,1472.0,0,1472.0,0,2010-China F8-Jose Rubin Statham-Xin Yuan Yu
Nicolas Ngodrela,1415.1985846590117,8,1397.6851017567592,6,1500.0,0,1500.0,0,2017-Noumea CH-Jose Rubin Statham-Nicolas Ngodrela
Dovydas Sakinis,1415.1278367939221,58,1471.9617564054258,20,1431.40877289289,19,1468.5312890169546,1,2015-Latvia F1-Mikelis Libietis-Dovydas Sakinis
Lucas Szewczyk,1415.0532143755725,22,1397.0733644370216,9,1309.8602767217992,9,1524.1134607873178,4,2013-France F6-Niels Desein-Lucas Szewczyk
Barkin Yalcinkale,1415.0420243834196,152,1443.4809862871393,116,1310.7848578632388,31,1441.0,0,2016-Istanbul CH-Yannick Mertens-Barkin Yalcinkale
Sergei Pershin,1415.0,9,1415.0,0,1415.0,0,1415.0,0,
Vlad Cristian Breazu,1414.8939973061201,2,1400.0,0,1415.5622001261045,2,1400.0,0,2022-M15 Bucharest-Daniele Capecchi-Vlad Cristian Breazu
Brandon Murphy,1414.8794808514222,20,1466.0634055775,18,1400.0,0,1317.5530236010247,2,2022-M25 Roehampton-Joshua Paris-Brandon Murphy
George Goldhoff,1414.8772324005115,40,1432.2200291183779,34,1366.5290802792322,6,1400.0,0,2022-M25 Tulsa OK-Govind Nanda-George Goldhoff
Mathew James,1414.8039290137167,5,1413.2644764834492,1,1463.0,0,1463.0,0,2010-Great Britain F13-Matteo Marfia-Mathew James
Dennis Mkrtchian,1414.7961008593636,13,1425.7902596762801,13,1400.0,0,1400.0,0,2012-USA F26-Mitchell Krueger-Dennis Mkrtchian
Zhaoyi Cao,1414.7951915052547,97,1445.256804075572,85,1238.3571061572595,12,1400.0,0,2017-China F14-Shuichi Sekiguchi-Zhaoyi Cao
Joshua Jones,1414.7792479452391,44,1430.9164492560842,40,1400.0,0,1409.5201909503496,4,2012-Cambodia F2-Axel Michon-Joshua Jones
Hiroyasu Sato,1414.7695997581077,10,1425.3960914823263,1,1443.0,0,1405.0811731601248,1,2010-Japan F6-Hiroki Kondo-Hiroyasu Sato
Juan Lugo,1414.758792100829,5,1406.24576977688,5,1400.0,0,1400.0,0,2019-Davis Cup G1 R1: ECU vs VEN-Emilio Gomez-Juan Lugo
Miguel Angel Este,1414.6855899549162,21,1443.4530167567866,18,1389.247212042793,3,1400.0,0,2016-Davis Cup G2 R1: PAR vs VEN-Miguel Angel Este-Hernando Jose Escurra Isnardi
Lucas Oliveira,1414.6486702241843,5,1452.0,0,1401.996999935597,1,1452.0,0,2010-Brazil F8-Antonio Ruiz Rosales-Lucas Oliveira
Mark Bowtell,1414.6084653715102,2,1400.0,0,1400.0,0,1408.999026344319,2,2011-Ireland F1-Fabrice Martin-Mark Bowtell
Chen Ye,1414.5986702951918,6,1423.1255519525325,6,1400.0,0,1400.0,0,2011-China F8-Daniel Yoo-Chen Ye
Cory Parr,1414.5980674818943,32,1411.3341915288443,7,1456.0470030512372,2,1540.0,0,2017-USA F17-Mitchell Harper-Cory Parr
Devin Mullings,1414.5841275429595,25,1423.6644575610546,1,1407.028679509991,5,1450.0,0,2011-USA F6-Vladimir Obradovic-Devin Mullings
Juan Enrique Crosa,1414.5055927942008,9,1407.5299151495979,1,1453.0,0,1453.0,0,2012-Davis Cup G2 R1: BAR vs PAR-Darian King-Juan Enrique Crosa
Filip Kraljevic,1414.4868715836326,25,1348.9659219583225,2,1437.7324809462687,23,1400.0,0,2018-USA F25-Michael Zhu-Filip Kraljevic
Michael Heller,1414.4280843048334,4,1353.5976437572403,1,1461.361556744091,3,1400.0,0,2017-Eddie Herr ITF-Ivan Yatsuk-Michael Heller
Francisco Dias,1414.4050944869061,60,1428.0170931628186,33,1451.4407130860948,22,1469.0,0,2019-M25 Porto-Nicolas Alvarez Varona-Francisco Dias
Aziz Ouakaa,1414.3544988390115,194,1433.6703265394247,125,1321.7884651964532,69,1400.0,0,2022-M15 Monastir-Guy Orly Iradukunda-Aziz Ouakaa
Emil Alikhanbekov,1414.3403000340256,5,1412.0745964591601,1,1435.0,0,1435.0,0,2010-Azerbaijan F1-Di Wu-Emil Alikhanbekov
Roy Sarut De Valk,1414.335424281314,63,1420.589876078635,26,1363.0704293752624,37,1400.0,0,2019-M15 Meshref 3-Kai Wehnelt-Roy Sarut De Valk
Sebastian Stiefelmeyer,1414.3300148006522,24,1470.9134940495487,3,1407.3347476596055,20,1359.1639559433445,1,2014-Austria F5-Karol Beck-Sebastian Stiefelmeyer
Mohit Mayur Jayaprakash,1414.3258331087097,196,1403.205036923015,149,1507.0031760682414,46,1341.99705469655,1,2018-Indonesia F3-Daniel Nolan-Mohit Mayur Jayaprakash
Davide Pontoglio,1414.3146117460096,59,1257.2070472501969,7,1506.8727711757301,52,1400.0,0,2022-M25 Santa Margherita di Pula-Tristan Schoolkate-Davide Pontoglio
Vladimir Geller,1414.2919608383165,4,1441.9514277546746,2,1430.786589685173,1,1477.0,0,2014-Russia F1-Mikhail Fufygin-Vladimir Geller
Torben Otto,1414.222435095618,1,1419.956883605865,1,1400.0,0,1400.0,0,2016-Maui CH-Mao Xin Gong-Torben Otto
Llaurentiu Ady Gavrila,1414.1856694109424,56,1409.509587790733,1,1456.2714200863002,30,1428.0,0,2012-Romania F9-Maxim Dubarenco-Llaurentiu Ady Gavrila
Sang Woo Noh,1414.1789824139562,123,1447.2410699502643,94,1306.6852171594858,17,1354.0,0,2018-Malaysia F1-Seong Gook Oh-Sang Woo Noh
Isac Stroemberg,1414.1509270895117,4,1400.0,0,1405.609095405883,4,1400.0,0,2022-M25 Kalmar-Elmer Moller-Isac Stroemberg
Cornelius Haarmann,1414.1368776975123,2,1416.994941934809,2,1400.0,0,1400.0,0,2013-Mexico F8-Lazaro Navarro Batles-Cornelius Haarmann
Maxim Tybar,1414.0739629517386,38,1452.969819863421,31,1367.6311826673782,7,1400.0,0,2019-M15 Minsk-David Poljak-Maxim Tybar
Kevin Noordermeer,1414.0251270314884,2,1400.0,0,1422.1354358669014,2,1400.0,0,2012-Morocco F10-Mehdi Ziadi-Kevin Noordermeer
Santiago Penades Sanz,1414.0,18,1414.0,0,1414.0,0,1414.0,0,
Artem Strunnikov,1414.0,5,1414.0,0,1414.0,0,1414.0,0,
Cristian Paiz,1414.0,52,1414.0,0,1414.0,0,1414.0,0,
Rene Yegros Codiani,1413.998606950556,7,1400.0,0,1431.138495450583,7,1400.0,0,2015-Brazil F7-Ricardo Hocevar-Rene Yegros Codiani
Pedro Platzeck Cavalcante,1413.9929764092099,2,1420.8215104723083,2,1400.0,0,1400.0,0,2014-Togo F1-Karen Khachanov-Pedro Platzeck Cavalcante
